,model,split,f2_score,hidden_size,num_layers,bidirectional,dropout,lr,batch_size,num_epochs
323,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,3,0.8326817826426895,64,2,False,0.0,0.01,32,10
324,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,4,0.8339828526890102,64,2,False,0.0,0.01,32,10
325,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,0,0.8339828526890102,64,2,False,0.0,0.01,32,20
326,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,1,0.8326817826426895,64,2,False,0.0,0.01,32,20
327,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,2,0.8326817826426895,64,2,False,0.0,0.01,32,20
328,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,3,0.8326817826426895,64,2,False,0.0,0.01,32,20
329,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,4,0.8339828526890102,64,2,False,0.0,0.01,32,20
330,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,0,0.8339828526890102,64,2,False,0.1,0.0001,32,10
331,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,1,0.8326817826426895,64,2,False,0.1,0.0001,32,10
332,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,2,0.8326817826426895,64,2,False,0.1,0.0001,32,10
333,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,3,0.8326817826426895,64,2,False,0.1,0.0001,32,10
334,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,4,0.8339828526890102,64,2,False,0.1,0.0001,32,10
335,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,0,0.8339828526890102,64,2,False,0.1,0.0001,32,20
336,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,1,0.8326817826426895,64,2,False,0.1,0.0001,32,20
337,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,2,0.8326817826426895,64,2,False,0.1,0.0001,32,20
338,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,3,0.8326817826426895,64,2,False,0.1,0.0001,32,20
339,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,4,0.8339828526890102,64,2,False,0.1,0.0001,32,20
340,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,0,0.8339828526890102,64,2,False,0.1,0.001,32,10
341,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,1,0.8326817826426895,64,2,False,0.1,0.001,32,10
342,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,2,0.8326817826426895,64,2,False,0.1,0.001,32,10
343,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,3,0.8326817826426895,64,2,False,0.1,0.001,32,10
344,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,4,0.8339828526890102,64,2,False,0.1,0.001,32,10
345,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,0,0.8339828526890102,64,2,False,0.1,0.001,32,20
346,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,1,0.8326817826426895,64,2,False,0.1,0.001,32,20
347,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,2,0.8326817826426895,64,2,False,0.1,0.001,32,20
348,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,3,0.8326817826426895,64,2,False,0.1,0.001,32,20
349,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,4,0.8339828526890102,64,2,False,0.1,0.001,32,20
350,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,0,0.8339828526890102,64,2,False,0.1,0.01,32,10
351,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,1,0.8326817826426895,64,2,False,0.1,0.01,32,10
352,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,2,0.8326817826426895,64,2,False,0.1,0.01,32,10
353,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,3,0.8326817826426895,64,2,False,0.1,0.01,32,10
354,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,4,0.8339828526890102,64,2,False,0.1,0.01,32,10
355,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,0,0.8339828526890102,64,2,False,0.1,0.01,32,20
356,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,1,0.8326817826426895,64,2,False,0.1,0.01,32,20
357,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,2,0.8326817826426895,64,2,False,0.1,0.01,32,20
358,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,3,0.8326817826426895,64,2,False,0.1,0.01,32,20
359,hidden_size_64_num_layers_2_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,4,0.8339828526890102,64,2,False,0.1,0.01,32,20
360,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,0,0.8339828526890102,64,3,True,0.0,0.0001,32,10
361,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,1,0.8326817826426895,64,3,True,0.0,0.0001,32,10
362,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,2,0.8326817826426895,64,3,True,0.0,0.0001,32,10
363,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,3,0.8326817826426895,64,3,True,0.0,0.0001,32,10
364,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,4,0.8379013312451057,64,3,True,0.0,0.0001,32,10
365,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,0,0.8352941176470589,64,3,True,0.0,0.0001,32,20
366,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,1,0.8326817826426895,64,3,True,0.0,0.0001,32,20
367,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,2,0.8326817826426895,64,3,True,0.0,0.0001,32,20
368,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,3,0.8326817826426895,64,3,True,0.0,0.0001,32,20
369,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,4,0.8339828526890102,64,3,True,0.0,0.0001,32,20
370,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,0,0.8339828526890102,64,3,True,0.0,0.001,32,10
371,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,1,0.8326817826426895,64,3,True,0.0,0.001,32,10
372,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,2,0.8326817826426895,64,3,True,0.0,0.001,32,10
373,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,3,0.8353033884948778,64,3,True,0.0,0.001,32,10
374,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,4,0.8339828526890102,64,3,True,0.0,0.001,32,10
375,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,0,0.8339828526890102,64,3,True,0.0,0.001,32,20
376,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,1,0.8326817826426895,64,3,True,0.0,0.001,32,20
377,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,2,0.8326817826426895,64,3,True,0.0,0.001,32,20
378,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,3,0.8346394984326019,64,3,True,0.0,0.001,32,20
379,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,4,0.8339828526890102,64,3,True,0.0,0.001,32,20
380,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,0,0.8339828526890102,64,3,True,0.0,0.01,32,10
381,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,1,0.8326817826426895,64,3,True,0.0,0.01,32,10
382,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,2,0.8326817826426895,64,3,True,0.0,0.01,32,10
383,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,3,0.8326817826426895,64,3,True,0.0,0.01,32,10
384,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,4,0.8339828526890102,64,3,True,0.0,0.01,32,10
385,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,0,0.8339828526890102,64,3,True,0.0,0.01,32,20
386,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,1,0.8326817826426895,64,3,True,0.0,0.01,32,20
387,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,2,0.8326817826426895,64,3,True,0.0,0.01,32,20
388,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,3,0.8326817826426895,64,3,True,0.0,0.01,32,20
389,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,4,0.8339828526890102,64,3,True,0.0,0.01,32,20
390,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,0,0.8339828526890102,64,3,True,0.1,0.0001,32,10
391,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,1,0.8326817826426895,64,3,True,0.1,0.0001,32,10
392,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,2,0.8326817826426895,64,3,True,0.1,0.0001,32,10
393,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,3,0.8326817826426895,64,3,True,0.1,0.0001,32,10
394,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,4,0.8339828526890102,64,3,True,0.1,0.0001,32,10
395,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,0,0.8379013312451057,64,3,True,0.1,0.0001,32,20
396,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,1,0.8326817826426895,64,3,True,0.1,0.0001,32,20
397,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,2,0.8326817826426895,64,3,True,0.1,0.0001,32,20
398,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,3,0.8326817826426895,64,3,True,0.1,0.0001,32,20
399,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,4,0.8339828526890102,64,3,True,0.1,0.0001,32,20
400,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,0,0.8346333853354134,64,3,True,0.1,0.001,32,10
401,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,1,0.8326817826426895,64,3,True,0.1,0.001,32,10
402,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,2,0.8326817826426895,64,3,True,0.1,0.001,32,10
403,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,3,0.8326817826426895,64,3,True,0.1,0.001,32,10
404,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,4,0.8339828526890102,64,3,True,0.1,0.001,32,10
405,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,0,0.8339828526890102,64,3,True,0.1,0.001,32,20
406,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,1,0.8326817826426895,64,3,True,0.1,0.001,32,20
407,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,2,0.8326817826426895,64,3,True,0.1,0.001,32,20
408,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,3,0.8346394984326019,64,3,True,0.1,0.001,32,20
409,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,4,0.8339828526890102,64,3,True,0.1,0.001,32,20
410,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,0,0.8339828526890102,64,3,True,0.1,0.01,32,10
411,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,1,0.8326817826426895,64,3,True,0.1,0.01,32,10
412,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,2,0.8326817826426895,64,3,True,0.1,0.01,32,10
413,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,3,0.8326817826426895,64,3,True,0.1,0.01,32,10
414,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,4,0.8339828526890102,64,3,True,0.1,0.01,32,10
415,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,0,0.8339828526890102,64,3,True,0.1,0.01,32,20
416,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,1,0.8326817826426895,64,3,True,0.1,0.01,32,20
417,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,2,0.8326817826426895,64,3,True,0.1,0.01,32,20
418,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,3,0.8326817826426895,64,3,True,0.1,0.01,32,20
419,hidden_size_64_num_layers_3_bidirectional_True_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,4,0.8339828526890102,64,3,True,0.1,0.01,32,20
420,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,0,0.8339828526890102,64,3,False,0.0,0.0001,32,10
421,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,1,0.8326817826426895,64,3,False,0.0,0.0001,32,10
422,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,2,0.8326817826426895,64,3,False,0.0,0.0001,32,10
423,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,3,0.8326817826426895,64,3,False,0.0,0.0001,32,10
424,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,4,0.8339828526890102,64,3,False,0.0,0.0001,32,10
425,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,0,0.8339828526890102,64,3,False,0.0,0.0001,32,20
426,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,1,0.8326817826426895,64,3,False,0.0,0.0001,32,20
427,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,2,0.8326817826426895,64,3,False,0.0,0.0001,32,20
428,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,3,0.8326817826426895,64,3,False,0.0,0.0001,32,20
429,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,4,0.8339828526890102,64,3,False,0.0,0.0001,32,20
430,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,0,0.8339828526890102,64,3,False,0.0,0.001,32,10
431,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,1,0.8326817826426895,64,3,False,0.0,0.001,32,10
432,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,2,0.8326817826426895,64,3,False,0.0,0.001,32,10
433,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,3,0.8326817826426895,64,3,False,0.0,0.001,32,10
434,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_10/,4,0.8339828526890102,64,3,False,0.0,0.001,32,10
435,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,0,0.8339828526890102,64,3,False,0.0,0.001,32,20
436,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,1,0.8326817826426895,64,3,False,0.0,0.001,32,20
437,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,2,0.8326817826426895,64,3,False,0.0,0.001,32,20
438,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,3,0.8326817826426895,64,3,False,0.0,0.001,32,20
439,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.001_batch_size_32_num_epochs_20/,4,0.8339828526890102,64,3,False,0.0,0.001,32,20
440,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,0,0.8339828526890102,64,3,False,0.0,0.01,32,10
441,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,1,0.8326817826426895,64,3,False,0.0,0.01,32,10
442,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,2,0.8326817826426895,64,3,False,0.0,0.01,32,10
443,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,3,0.8326817826426895,64,3,False,0.0,0.01,32,10
444,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_10/,4,0.8339828526890102,64,3,False,0.0,0.01,32,10
445,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,0,0.8339828526890102,64,3,False,0.0,0.01,32,20
446,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,1,0.8326817826426895,64,3,False,0.0,0.01,32,20
447,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,2,0.8326817826426895,64,3,False,0.0,0.01,32,20
448,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,3,0.8326817826426895,64,3,False,0.0,0.01,32,20
449,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.0_lr_0.01_batch_size_32_num_epochs_20/,4,0.8339828526890102,64,3,False,0.0,0.01,32,20
450,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,0,0.8339828526890102,64,3,False,0.1,0.0001,32,10
451,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,1,0.8326817826426895,64,3,False,0.1,0.0001,32,10
452,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,2,0.8326817826426895,64,3,False,0.1,0.0001,32,10
453,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,3,0.8326817826426895,64,3,False,0.1,0.0001,32,10
454,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_10/,4,0.8339828526890102,64,3,False,0.1,0.0001,32,10
455,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,0,0.8339828526890102,64,3,False,0.1,0.0001,32,20
456,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,1,0.8326817826426895,64,3,False,0.1,0.0001,32,20
457,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,2,0.8326817826426895,64,3,False,0.1,0.0001,32,20
458,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,3,0.8326817826426895,64,3,False,0.1,0.0001,32,20
459,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.0001_batch_size_32_num_epochs_20/,4,0.8339828526890102,64,3,False,0.1,0.0001,32,20
460,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,0,0.8339828526890102,64,3,False,0.1,0.001,32,10
461,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,1,0.8326817826426895,64,3,False,0.1,0.001,32,10
462,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,2,0.8326817826426895,64,3,False,0.1,0.001,32,10
463,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,3,0.8326817826426895,64,3,False,0.1,0.001,32,10
464,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_10/,4,0.8339828526890102,64,3,False,0.1,0.001,32,10
465,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,0,0.8339828526890102,64,3,False,0.1,0.001,32,20
466,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,1,0.8326817826426895,64,3,False,0.1,0.001,32,20
467,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,2,0.8326817826426895,64,3,False,0.1,0.001,32,20
468,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,3,0.8326817826426895,64,3,False,0.1,0.001,32,20
469,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.001_batch_size_32_num_epochs_20/,4,0.8339828526890102,64,3,False,0.1,0.001,32,20
470,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,0,0.8339828526890102,64,3,False,0.1,0.01,32,10
471,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,1,0.8326817826426895,64,3,False,0.1,0.01,32,10
472,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,2,0.8326817826426895,64,3,False,0.1,0.01,32,10
473,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,3,0.8326817826426895,64,3,False,0.1,0.01,32,10
474,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_10/,4,0.8339828526890102,64,3,False,0.1,0.01,32,10
475,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,0,0.0,64,3,False,0.1,0.01,32,20
476,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,1,0.0,64,3,False,0.1,0.01,32,20
477,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,2,0.0,64,3,False,0.1,0.01,32,20
478,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,3,0.0,64,3,False,0.1,0.01,32,20
479,hidden_size_64_num_layers_3_bidirectional_False_dropout_0.1_lr_0.01_batch_size_32_num_epochs_20/,4,0.0,64,3,False,0.1,0.01,32,20
480,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,0,0.8339828526890102,128,2,True,0.0,0.0001,32,10
481,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,1,0.8326817826426895,128,2,True,0.0,0.0001,32,10
482,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,2,0.8326817826426895,128,2,True,0.0,0.0001,32,10
483,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,3,0.8326817826426895,128,2,True,0.0,0.0001,32,10
484,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_10/,4,0.8454106280193237,128,2,True,0.0,0.0001,32,10
485,hidden_size_128_num_layers_2_bidirectional_True_dropout_0.0_lr_0.0001_batch_size_32_num_epochs_20/,0,0.8339828526890102,128,2,True,0.0,0.0001,32,20
