,model,split,f2_score,lr,num_epochs,kernel_size,out_channels,activation,fc1_size
951,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",1,0.8326817826426895,0.001,20,10,"[32, 64]",leaky_relu,64
952,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",2,0.8326817826426895,0.001,20,10,"[32, 64]",leaky_relu,64
953,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",3,0.8326817826426895,0.001,20,10,"[32, 64]",leaky_relu,64
954,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",4,0.8552631578947368,0.001,20,10,"[32, 64]",leaky_relu,64
955,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",0,0.8339828526890102,0.001,20,10,"[32, 64]",leaky_relu,128
956,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",1,0.8326817826426895,0.001,20,10,"[32, 64]",leaky_relu,128
957,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",2,0.8326817826426895,0.001,20,10,"[32, 64]",leaky_relu,128
958,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",3,0.8326817826426895,0.001,20,10,"[32, 64]",leaky_relu,128
959,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",4,0.8339828526890102,0.001,20,10,"[32, 64]",leaky_relu,128
960,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",0,0.8339828526890102,0.001,20,10,"[32, 64, 128]",relu,32
961,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",1,0.8326817826426895,0.001,20,10,"[32, 64, 128]",relu,32
962,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",2,0.8326817826426895,0.001,20,10,"[32, 64, 128]",relu,32
963,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",3,0.8326817826426895,0.001,20,10,"[32, 64, 128]",relu,32
964,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",4,0.8339828526890102,0.001,20,10,"[32, 64, 128]",relu,32
965,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",0,0.8339828526890102,0.001,20,10,"[32, 64, 128]",relu,64
966,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",1,0.8326817826426895,0.001,20,10,"[32, 64, 128]",relu,64
967,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",2,0.8326817826426895,0.001,20,10,"[32, 64, 128]",relu,64
968,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",3,0.8326817826426895,0.001,20,10,"[32, 64, 128]",relu,64
969,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",4,0.8339828526890102,0.001,20,10,"[32, 64, 128]",relu,64
970,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_128/",0,0.8339828526890102,0.001,20,10,"[32, 64, 128]",relu,128
971,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_128/",1,0.8326817826426895,0.001,20,10,"[32, 64, 128]",relu,128
972,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_128/",2,0.8326817826426895,0.001,20,10,"[32, 64, 128]",relu,128
973,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_128/",3,0.8326817826426895,0.001,20,10,"[32, 64, 128]",relu,128
974,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_relu_fc1_size_128/",4,0.8339828526890102,0.001,20,10,"[32, 64, 128]",relu,128
975,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_32/",0,0.8339828526890102,0.001,20,10,"[32, 64, 128]",leaky_relu,32
976,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_32/",1,0.8326817826426895,0.001,20,10,"[32, 64, 128]",leaky_relu,32
977,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_32/",2,0.8588709677419355,0.001,20,10,"[32, 64, 128]",leaky_relu,32
978,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_32/",3,0.8326817826426895,0.001,20,10,"[32, 64, 128]",leaky_relu,32
979,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_32/",4,0.8339828526890102,0.001,20,10,"[32, 64, 128]",leaky_relu,32
980,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_64/",0,0.84251968503937,0.001,20,10,"[32, 64, 128]",leaky_relu,64
981,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_64/",1,0.8326817826426895,0.001,20,10,"[32, 64, 128]",leaky_relu,64
982,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_64/",2,0.8326817826426895,0.001,20,10,"[32, 64, 128]",leaky_relu,64
983,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_64/",3,0.8326817826426895,0.001,20,10,"[32, 64, 128]",leaky_relu,64
984,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_64/",4,0.8339828526890102,0.001,20,10,"[32, 64, 128]",leaky_relu,64
985,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_128/",0,0.8339828526890102,0.001,20,10,"[32, 64, 128]",leaky_relu,128
986,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_128/",1,0.8326817826426895,0.001,20,10,"[32, 64, 128]",leaky_relu,128
987,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_128/",2,0.8326817826426895,0.001,20,10,"[32, 64, 128]",leaky_relu,128
988,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_128/",3,0.8326817826426895,0.001,20,10,"[32, 64, 128]",leaky_relu,128
989,"lr_0.001_num_epochs_20_kernel_size_10_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_128/",4,0.8596345514950167,0.001,20,10,"[32, 64, 128]",leaky_relu,128
990,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_relu_fc1_size_32/,0,0.8339828526890102,0.001,20,50,[32],relu,32
991,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_relu_fc1_size_32/,1,0.8326817826426895,0.001,20,50,[32],relu,32
992,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_relu_fc1_size_32/,2,0.8326817826426895,0.001,20,50,[32],relu,32
993,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_relu_fc1_size_32/,3,0.8326817826426895,0.001,20,50,[32],relu,32
994,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_relu_fc1_size_32/,4,0.8339828526890102,0.001,20,50,[32],relu,32
995,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_relu_fc1_size_64/,0,0.8339828526890102,0.001,20,50,[32],relu,64
996,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_relu_fc1_size_64/,1,0.8326817826426895,0.001,20,50,[32],relu,64
997,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_relu_fc1_size_64/,2,0.8326817826426895,0.001,20,50,[32],relu,64
998,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_relu_fc1_size_64/,3,0.8326817826426895,0.001,20,50,[32],relu,64
999,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_relu_fc1_size_64/,4,0.8339828526890102,0.001,20,50,[32],relu,64
1000,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_relu_fc1_size_128/,0,0.8339828526890102,0.001,20,50,[32],relu,128
1001,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_relu_fc1_size_128/,1,0.8326817826426895,0.001,20,50,[32],relu,128
1002,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_relu_fc1_size_128/,2,0.8326817826426895,0.001,20,50,[32],relu,128
1003,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_relu_fc1_size_128/,3,0.8326817826426895,0.001,20,50,[32],relu,128
1004,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_relu_fc1_size_128/,4,0.8339828526890102,0.001,20,50,[32],relu,128
1005,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_leaky_relu_fc1_size_32/,0,0.8339828526890102,0.001,20,50,[32],leaky_relu,32
1006,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_leaky_relu_fc1_size_32/,1,0.8326817826426895,0.001,20,50,[32],leaky_relu,32
1007,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_leaky_relu_fc1_size_32/,2,0.8326817826426895,0.001,20,50,[32],leaky_relu,32
1008,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_leaky_relu_fc1_size_32/,3,0.8326817826426895,0.001,20,50,[32],leaky_relu,32
1009,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_leaky_relu_fc1_size_32/,4,0.8339828526890102,0.001,20,50,[32],leaky_relu,32
1010,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_leaky_relu_fc1_size_64/,0,0.8339828526890102,0.001,20,50,[32],leaky_relu,64
1011,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_leaky_relu_fc1_size_64/,1,0.8326817826426895,0.001,20,50,[32],leaky_relu,64
1012,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_leaky_relu_fc1_size_64/,2,0.8326817826426895,0.001,20,50,[32],leaky_relu,64
1013,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_leaky_relu_fc1_size_64/,3,0.8326817826426895,0.001,20,50,[32],leaky_relu,64
1014,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_leaky_relu_fc1_size_64/,4,0.8339828526890102,0.001,20,50,[32],leaky_relu,64
1015,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_leaky_relu_fc1_size_128/,0,0.8339828526890102,0.001,20,50,[32],leaky_relu,128
1016,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_leaky_relu_fc1_size_128/,1,0.8326817826426895,0.001,20,50,[32],leaky_relu,128
1017,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_leaky_relu_fc1_size_128/,2,0.8326817826426895,0.001,20,50,[32],leaky_relu,128
1018,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_leaky_relu_fc1_size_128/,3,0.8346394984326019,0.001,20,50,[32],leaky_relu,128
1019,lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32]_activation_leaky_relu_fc1_size_128/,4,0.8339828526890102,0.001,20,50,[32],leaky_relu,128
1020,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_relu_fc1_size_32/",0,0.8339828526890102,0.001,20,50,"[32, 64]",relu,32
1021,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_relu_fc1_size_32/",1,0.8326817826426895,0.001,20,50,"[32, 64]",relu,32
1022,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_relu_fc1_size_32/",2,0.8326817826426895,0.001,20,50,"[32, 64]",relu,32
1023,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_relu_fc1_size_32/",3,0.8359497645211931,0.001,20,50,"[32, 64]",relu,32
1024,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_relu_fc1_size_32/",4,0.8339828526890102,0.001,20,50,"[32, 64]",relu,32
1025,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_relu_fc1_size_64/",0,0.8339828526890102,0.001,20,50,"[32, 64]",relu,64
1026,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_relu_fc1_size_64/",1,0.8326817826426895,0.001,20,50,"[32, 64]",relu,64
1027,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_relu_fc1_size_64/",2,0.8326817826426895,0.001,20,50,"[32, 64]",relu,64
1028,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_relu_fc1_size_64/",3,0.8326817826426895,0.001,20,50,"[32, 64]",relu,64
1029,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_relu_fc1_size_64/",4,0.8339828526890102,0.001,20,50,"[32, 64]",relu,64
1030,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_relu_fc1_size_128/",0,0.8339828526890102,0.001,20,50,"[32, 64]",relu,128
1031,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_relu_fc1_size_128/",1,0.8326817826426895,0.001,20,50,"[32, 64]",relu,128
1032,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_relu_fc1_size_128/",2,0.8326817826426895,0.001,20,50,"[32, 64]",relu,128
1033,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_relu_fc1_size_128/",3,0.8326817826426895,0.001,20,50,"[32, 64]",relu,128
1034,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_relu_fc1_size_128/",4,0.8339828526890102,0.001,20,50,"[32, 64]",relu,128
1035,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_leaky_relu_fc1_size_32/",0,0.8339828526890102,0.001,20,50,"[32, 64]",leaky_relu,32
1036,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_leaky_relu_fc1_size_32/",1,0.8326817826426895,0.001,20,50,"[32, 64]",leaky_relu,32
1037,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_leaky_relu_fc1_size_32/",2,0.8326817826426895,0.001,20,50,"[32, 64]",leaky_relu,32
1038,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_leaky_relu_fc1_size_32/",3,0.8326817826426895,0.001,20,50,"[32, 64]",leaky_relu,32
1039,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_leaky_relu_fc1_size_32/",4,0.8339828526890102,0.001,20,50,"[32, 64]",leaky_relu,32
1040,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",0,0.8339828526890102,0.001,20,50,"[32, 64]",leaky_relu,64
1041,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",1,0.8326817826426895,0.001,20,50,"[32, 64]",leaky_relu,64
1042,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",2,0.8326817826426895,0.001,20,50,"[32, 64]",leaky_relu,64
1043,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",3,0.8326817826426895,0.001,20,50,"[32, 64]",leaky_relu,64
1044,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_leaky_relu_fc1_size_64/",4,0.8339828526890102,0.001,20,50,"[32, 64]",leaky_relu,64
1045,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",0,0.8339828526890102,0.001,20,50,"[32, 64]",leaky_relu,128
1046,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",1,0.8326817826426895,0.001,20,50,"[32, 64]",leaky_relu,128
1047,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",2,0.8326817826426895,0.001,20,50,"[32, 64]",leaky_relu,128
1048,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",3,0.8326817826426895,0.001,20,50,"[32, 64]",leaky_relu,128
1049,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64]_activation_leaky_relu_fc1_size_128/",4,0.8339828526890102,0.001,20,50,"[32, 64]",leaky_relu,128
1050,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",0,0.8339828526890102,0.001,20,50,"[32, 64, 128]",relu,32
1051,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",1,0.8326817826426895,0.001,20,50,"[32, 64, 128]",relu,32
1052,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",2,0.8326817826426895,0.001,20,50,"[32, 64, 128]",relu,32
1053,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",3,0.8326817826426895,0.001,20,50,"[32, 64, 128]",relu,32
1054,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_relu_fc1_size_32/",4,0.8339828526890102,0.001,20,50,"[32, 64, 128]",relu,32
1055,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",0,0.8339828526890102,0.001,20,50,"[32, 64, 128]",relu,64
1056,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",1,0.8326817826426895,0.001,20,50,"[32, 64, 128]",relu,64
1057,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",2,0.8326817826426895,0.001,20,50,"[32, 64, 128]",relu,64
1058,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",3,0.8326817826426895,0.001,20,50,"[32, 64, 128]",relu,64
1059,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_relu_fc1_size_64/",4,0.8339828526890102,0.001,20,50,"[32, 64, 128]",relu,64
1060,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_relu_fc1_size_128/",0,0.8339828526890102,0.001,20,50,"[32, 64, 128]",relu,128
1061,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_relu_fc1_size_128/",1,0.8326817826426895,0.001,20,50,"[32, 64, 128]",relu,128
1062,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_relu_fc1_size_128/",2,0.8326817826426895,0.001,20,50,"[32, 64, 128]",relu,128
1063,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_relu_fc1_size_128/",3,0.8326817826426895,0.001,20,50,"[32, 64, 128]",relu,128
1064,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_relu_fc1_size_128/",4,0.8339828526890102,0.001,20,50,"[32, 64, 128]",relu,128
1065,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_32/",0,0.8339828526890102,0.001,20,50,"[32, 64, 128]",leaky_relu,32
1066,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_32/",1,0.8326817826426895,0.001,20,50,"[32, 64, 128]",leaky_relu,32
1067,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_32/",2,0.8326817826426895,0.001,20,50,"[32, 64, 128]",leaky_relu,32
1068,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_32/",3,0.8326817826426895,0.001,20,50,"[32, 64, 128]",leaky_relu,32
1069,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_32/",4,0.8359375,0.001,20,50,"[32, 64, 128]",leaky_relu,32
1070,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_64/",0,0.8339828526890102,0.001,20,50,"[32, 64, 128]",leaky_relu,64
1071,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_64/",1,0.8326817826426895,0.001,20,50,"[32, 64, 128]",leaky_relu,64
1072,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_64/",2,0.8326817826426895,0.001,20,50,"[32, 64, 128]",leaky_relu,64
1073,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_64/",3,0.8326817826426895,0.001,20,50,"[32, 64, 128]",leaky_relu,64
1074,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_64/",4,0.8339828526890102,0.001,20,50,"[32, 64, 128]",leaky_relu,64
1075,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_128/",0,0.8339828526890102,0.001,20,50,"[32, 64, 128]",leaky_relu,128
1076,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_128/",1,0.8326817826426895,0.001,20,50,"[32, 64, 128]",leaky_relu,128
1077,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_128/",2,0.8326817826426895,0.001,20,50,"[32, 64, 128]",leaky_relu,128
1078,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_128/",3,0.8326817826426895,0.001,20,50,"[32, 64, 128]",leaky_relu,128
1079,"lr_0.001_num_epochs_20_kernel_size_50_out_channels_[32, 64, 128]_activation_leaky_relu_fc1_size_128/",4,0.8339828526890102,0.001,20,50,"[32, 64, 128]",leaky_relu,128
1080,lr_0.01_num_epochs_10_kernel_size_5_out_channels_[32]_activation_relu_fc1_size_32/,0,0.8339828526890102,0.01,10,5,[32],relu,32
1081,lr_0.01_num_epochs_10_kernel_size_5_out_channels_[32]_activation_relu_fc1_size_32/,1,0.8326817826426895,0.01,10,5,[32],relu,32
1082,lr_0.01_num_epochs_10_kernel_size_5_out_channels_[32]_activation_relu_fc1_size_32/,2,0.8326817826426895,0.01,10,5,[32],relu,32
1083,lr_0.01_num_epochs_10_kernel_size_5_out_channels_[32]_activation_relu_fc1_size_32/,3,0.8326817826426895,0.01,10,5,[32],relu,32
1084,lr_0.01_num_epochs_10_kernel_size_5_out_channels_[32]_activation_relu_fc1_size_32/,4,0.8339828526890102,0.01,10,5,[32],relu,32
1085,lr_0.01_num_epochs_10_kernel_size_5_out_channels_[32]_activation_relu_fc1_size_64/,0,0.8339828526890102,0.01,10,5,[32],relu,64
1086,lr_0.01_num_epochs_10_kernel_size_5_out_channels_[32]_activation_relu_fc1_size_64/,1,0.8326817826426895,0.01,10,5,[32],relu,64
