,model,split,f2_score,n_estimators,max_samples,contamination,encoding_dim
459,n_estimators_200_max_samples_0.7_contamination_0.1_encoding_dim_128/,4,0.864297253634895,200,0.7,0.1,128
460,n_estimators_200_max_samples_0.7_contamination_0.1_encoding_dim_256/,0,0.8451816745655608,200,0.7,0.1,256
461,n_estimators_200_max_samples_0.7_contamination_0.1_encoding_dim_256/,1,0.8486622073578596,200,0.7,0.1,256
462,n_estimators_200_max_samples_0.7_contamination_0.1_encoding_dim_256/,2,0.8352849336455894,200,0.7,0.1,256
463,n_estimators_200_max_samples_0.7_contamination_0.1_encoding_dim_256/,3,0.8493723849372385,200,0.7,0.1,256
464,n_estimators_200_max_samples_0.7_contamination_0.1_encoding_dim_256/,4,0.8502847843775427,200,0.7,0.1,256
465,n_estimators_200_max_samples_0.7_contamination_0.2_encoding_dim_64/,0,0.8685064935064936,200,0.7,0.2,64
466,n_estimators_200_max_samples_0.7_contamination_0.2_encoding_dim_64/,1,0.8870292887029289,200,0.7,0.2,64
467,n_estimators_200_max_samples_0.7_contamination_0.2_encoding_dim_64/,2,0.8736669401148482,200,0.7,0.2,64
468,n_estimators_200_max_samples_0.7_contamination_0.2_encoding_dim_64/,3,0.8879668049792531,200,0.7,0.2,64
469,n_estimators_200_max_samples_0.7_contamination_0.2_encoding_dim_64/,4,0.8765432098765432,200,0.7,0.2,64
470,n_estimators_200_max_samples_0.7_contamination_0.2_encoding_dim_128/,0,0.8511548331907614,200,0.7,0.2,128
471,n_estimators_200_max_samples_0.7_contamination_0.2_encoding_dim_128/,1,0.871900826446281,200,0.7,0.2,128
472,n_estimators_200_max_samples_0.7_contamination_0.2_encoding_dim_128/,2,0.8602584814216478,200,0.7,0.2,128
473,n_estimators_200_max_samples_0.7_contamination_0.2_encoding_dim_128/,3,0.8711808422791082,200,0.7,0.2,128
474,n_estimators_200_max_samples_0.7_contamination_0.2_encoding_dim_128/,4,0.8585858585858586,200,0.7,0.2,128
475,n_estimators_200_max_samples_0.7_contamination_0.2_encoding_dim_256/,0,0.8506389776357828,200,0.7,0.2,256
476,n_estimators_200_max_samples_0.7_contamination_0.2_encoding_dim_256/,1,0.8493723849372385,200,0.7,0.2,256
477,n_estimators_200_max_samples_0.7_contamination_0.2_encoding_dim_256/,2,0.8445146014206788,200,0.7,0.2,256
478,n_estimators_200_max_samples_0.7_contamination_0.2_encoding_dim_256/,3,0.8459595959595959,200,0.7,0.2,256
479,n_estimators_200_max_samples_0.7_contamination_0.2_encoding_dim_256/,4,0.8499600957701516,200,0.7,0.2,256
480,n_estimators_200_max_samples_1.0_contamination_0.01_encoding_dim_64/,0,0.8333333333333334,200,1.0,0.01,64
481,n_estimators_200_max_samples_1.0_contamination_0.01_encoding_dim_64/,1,0.8333333333333334,200,1.0,0.01,64
482,n_estimators_200_max_samples_1.0_contamination_0.01_encoding_dim_64/,2,0.8333333333333334,200,1.0,0.01,64
483,n_estimators_200_max_samples_1.0_contamination_0.01_encoding_dim_64/,3,0.8894430590191189,200,1.0,0.01,64
484,n_estimators_200_max_samples_1.0_contamination_0.01_encoding_dim_64/,4,0.8673894912427023,200,1.0,0.01,64
485,n_estimators_200_max_samples_1.0_contamination_0.01_encoding_dim_128/,0,0.8492063492063492,200,1.0,0.01,128
486,n_estimators_200_max_samples_1.0_contamination_0.01_encoding_dim_128/,1,0.864406779661017,200,1.0,0.01,128
487,n_estimators_200_max_samples_1.0_contamination_0.01_encoding_dim_128/,2,0.8665581773799838,200,1.0,0.01,128
488,n_estimators_200_max_samples_1.0_contamination_0.01_encoding_dim_128/,3,0.8573717948717948,200,1.0,0.01,128
489,n_estimators_200_max_samples_1.0_contamination_0.01_encoding_dim_128/,4,0.775709219858156,200,1.0,0.01,128
490,n_estimators_200_max_samples_1.0_contamination_0.01_encoding_dim_256/,0,0.848605577689243,200,1.0,0.01,256
491,n_estimators_200_max_samples_1.0_contamination_0.01_encoding_dim_256/,1,0.8476658476658476,200,1.0,0.01,256
492,n_estimators_200_max_samples_1.0_contamination_0.01_encoding_dim_256/,2,0.8333333333333334,200,1.0,0.01,256
493,n_estimators_200_max_samples_1.0_contamination_0.01_encoding_dim_256/,3,0.8333333333333334,200,1.0,0.01,256
494,n_estimators_200_max_samples_1.0_contamination_0.01_encoding_dim_256/,4,0.8333333333333334,200,1.0,0.01,256
495,n_estimators_200_max_samples_1.0_contamination_0.05_encoding_dim_64/,0,0.8333333333333334,200,1.0,0.05,64
496,n_estimators_200_max_samples_1.0_contamination_0.05_encoding_dim_64/,1,0.8333333333333334,200,1.0,0.05,64
497,n_estimators_200_max_samples_1.0_contamination_0.05_encoding_dim_64/,2,0.8333333333333334,200,1.0,0.05,64
498,n_estimators_200_max_samples_1.0_contamination_0.05_encoding_dim_64/,3,0.8901830282861897,200,1.0,0.05,64
499,n_estimators_200_max_samples_1.0_contamination_0.05_encoding_dim_64/,4,0.8333333333333334,200,1.0,0.05,64
500,n_estimators_200_max_samples_1.0_contamination_0.05_encoding_dim_128/,0,0.8498808578236696,200,1.0,0.05,128
501,n_estimators_200_max_samples_1.0_contamination_0.05_encoding_dim_128/,1,0.8658536585365854,200,1.0,0.05,128
502,n_estimators_200_max_samples_1.0_contamination_0.05_encoding_dim_128/,2,0.8333333333333334,200,1.0,0.05,128
503,n_estimators_200_max_samples_1.0_contamination_0.05_encoding_dim_128/,3,0.8504273504273504,200,1.0,0.05,128
504,n_estimators_200_max_samples_1.0_contamination_0.05_encoding_dim_128/,4,0.8613445378151261,200,1.0,0.05,128
505,n_estimators_200_max_samples_1.0_contamination_0.05_encoding_dim_256/,0,0.8533554266777134,200,1.0,0.05,256
506,n_estimators_200_max_samples_1.0_contamination_0.05_encoding_dim_256/,1,0.8205128205128205,200,1.0,0.05,256
507,n_estimators_200_max_samples_1.0_contamination_0.05_encoding_dim_256/,2,0.8465189873417721,200,1.0,0.05,256
508,n_estimators_200_max_samples_1.0_contamination_0.05_encoding_dim_256/,3,0.8512330946698489,200,1.0,0.05,256
509,n_estimators_200_max_samples_1.0_contamination_0.05_encoding_dim_256/,4,0.8563311688311688,200,1.0,0.05,256
510,n_estimators_200_max_samples_1.0_contamination_0.1_encoding_dim_64/,0,0.8333333333333334,200,1.0,0.1,64
511,n_estimators_200_max_samples_1.0_contamination_0.1_encoding_dim_64/,1,0.8333333333333334,200,1.0,0.1,64
512,n_estimators_200_max_samples_1.0_contamination_0.1_encoding_dim_64/,2,0.8333333333333334,200,1.0,0.1,64
513,n_estimators_200_max_samples_1.0_contamination_0.1_encoding_dim_64/,3,0.8842975206611571,200,1.0,0.1,64
514,n_estimators_200_max_samples_1.0_contamination_0.1_encoding_dim_64/,4,0.8673894912427023,200,1.0,0.1,64
515,n_estimators_200_max_samples_1.0_contamination_0.1_encoding_dim_128/,0,0.8333333333333334,200,1.0,0.1,128
516,n_estimators_200_max_samples_1.0_contamination_0.1_encoding_dim_128/,1,0.8576329331046312,200,1.0,0.1,128
517,n_estimators_200_max_samples_1.0_contamination_0.1_encoding_dim_128/,2,0.8333333333333334,200,1.0,0.1,128
518,n_estimators_200_max_samples_1.0_contamination_0.1_encoding_dim_128/,3,0.8722358722358723,200,1.0,0.1,128
519,n_estimators_200_max_samples_1.0_contamination_0.1_encoding_dim_128/,4,0.8686616791354946,200,1.0,0.1,128
520,n_estimators_200_max_samples_1.0_contamination_0.1_encoding_dim_256/,0,0.8553719008264463,200,1.0,0.1,256
521,n_estimators_200_max_samples_1.0_contamination_0.1_encoding_dim_256/,1,0.8305084745762712,200,1.0,0.1,256
522,n_estimators_200_max_samples_1.0_contamination_0.1_encoding_dim_256/,2,0.8442088091353996,200,1.0,0.1,256
523,n_estimators_200_max_samples_1.0_contamination_0.1_encoding_dim_256/,3,0.8498349834983498,200,1.0,0.1,256
524,n_estimators_200_max_samples_1.0_contamination_0.1_encoding_dim_256/,4,0.84251968503937,200,1.0,0.1,256
525,n_estimators_200_max_samples_1.0_contamination_0.2_encoding_dim_64/,0,0.8697444352844188,200,1.0,0.2,64
526,n_estimators_200_max_samples_1.0_contamination_0.2_encoding_dim_64/,1,0.8539505187549881,200,1.0,0.2,64
527,n_estimators_200_max_samples_1.0_contamination_0.2_encoding_dim_64/,2,0.8708094848732625,200,1.0,0.2,64
528,n_estimators_200_max_samples_1.0_contamination_0.2_encoding_dim_64/,3,0.8843252305113161,200,1.0,0.2,64
529,n_estimators_200_max_samples_1.0_contamination_0.2_encoding_dim_64/,4,0.8673894912427023,200,1.0,0.2,64
530,n_estimators_200_max_samples_1.0_contamination_0.2_encoding_dim_128/,0,0.8711808422791082,200,1.0,0.2,128
531,n_estimators_200_max_samples_1.0_contamination_0.2_encoding_dim_128/,1,0.8639398998330551,200,1.0,0.2,128
532,n_estimators_200_max_samples_1.0_contamination_0.2_encoding_dim_128/,2,0.8623481781376519,200,1.0,0.2,128
533,n_estimators_200_max_samples_1.0_contamination_0.2_encoding_dim_128/,3,0.8713355048859935,200,1.0,0.2,128
534,n_estimators_200_max_samples_1.0_contamination_0.2_encoding_dim_128/,4,0.8619246861924686,200,1.0,0.2,128
535,n_estimators_200_max_samples_1.0_contamination_0.2_encoding_dim_256/,0,0.8559670781893004,200,1.0,0.2,256
536,n_estimators_200_max_samples_1.0_contamination_0.2_encoding_dim_256/,1,0.8312128922815946,200,1.0,0.2,256
537,n_estimators_200_max_samples_1.0_contamination_0.2_encoding_dim_256/,2,0.8492822966507177,200,1.0,0.2,256
538,n_estimators_200_max_samples_1.0_contamination_0.2_encoding_dim_256/,3,0.8531583264971287,200,1.0,0.2,256
539,n_estimators_200_max_samples_1.0_contamination_0.2_encoding_dim_256/,4,0.847255369928401,200,1.0,0.2,256
